,paper_id,section,chunk_id,text,title,url,assigned_phase,year
309,PMC11166948,results,6,"were not negligible. fig. 9 diagram showcasing normalised values of globin mirna expression in the nasa twins study. selected spatiotemporal comparisons of a number of globin mirnas in different cellular fractions are presented. source data for the figure is provided in the source data file. physiological data collected from several different astronauts across different missions is also provided in fig. 10 ). an indication of the number of astronauts that contributed to the mean data points obtained is also included. fig. 10 diagram showcasing a number of physiological parameters for a cohort of astronauts from across multiple missions. the figure indicates levels of different parameters before, during and after flight and also denotes the sample size for every reading, as showcased by the included legend. the number of astronauts, n, refers to the number of astronauts for whom a particular data - point was calculated, with a standard error ( sem ) indicated for every data - point accordingly. source data for the figure is provided in the source data file. although not included in fig. 10 ), reference can also be made to other physiological parameters that have been measured in other studies and that are of relevance to considerations made in this study. specifically, levels of reticulocytes and erythropoietin have been measured as shown in 11, amongst others. in particular, measured red blood cell counts showcase the advent of space anaemia, with post - flight levels measured immediately upon return ( and even 30 days after return ) being lower than pre - flight levels ( with some recovery apparent after 30 days ). in congruence with this observation, a very similar trend in levels of measured haemoglobin is also showcased. in summary, for the jaxa astronauts, normalised mean values of expression from cell - free rna samples for 6 different astronauts were obtained for different genes, specifically looking at gene clusters pertaining to loci of interest in the context of haemoglobin switching, as shown in fig. 6. volcano plots indicated particular, significantly differentially expressed genes of interest for the jaxa cohort ( fig. 4 ), with pca analysis showcasing that separation by flight status is noticeable when looking at specific genes and trans - acting factors of interest in erythropoiesis, haematopoeisis and the globin gene switching mechanism ( fig. 5 ). in both the nasa twins study ( fig. 2 ) and for the inspiration4 crew ( fig. 6 ), specific blood cellular fractions were separately analyse",Spatiotemporal expression and control of haemoglobin in space,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11166948/,Orbit,2024
310,PMC11166948,results,7,"##topoeisis and the globin gene switching mechanism ( fig. 5 ). in both the nasa twins study ( fig. 2 ) and for the inspiration4 crew ( fig. 6 ), specific blood cellular fractions were separately analysed for expression of different genes, with the ld and cpt fractions being considered as most relevant for investigation of alpha and beta - globin gene expression in the nasa twins study, given that they are expected to contain the erythroid blood component. for the nasa twins study, differential expression analysis showcased particular genes of interest with significant up - regulation and down - regulation between different flight status samples ( fig. 2 ). however, relevant observations are also quoted from the non - erythroid cellular fractions, especially where trends were congruent with those observed in cell - free rna - seq results for the jaxa astronauts. such comparisons are expected to be of more importance when looking at transcription factors and are done while keeping in mind other physiological data as obtained across several different astronaut cohorts, as provided in fig. 10.",Spatiotemporal expression and control of haemoglobin in space,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11166948/,Orbit,2024
311,PMC11166948,discussion,0,"discussion the switch from fetal to adult haemoglobin after birth is well - known but not fully understood. certain diseases show a reversed gene switch, with higher fetal haemoglobin linked to milder symptoms. in microgravity, astronauts experience a decrease in red blood cells, possibly due to bone mineral density loss 12, 13. this space - induced mild anaemia is intriguing for understanding mechanisms seen in clinical anaemia. the research looked into genes involved in haemoglobin production, noting similarities between astronaut and clinical anaemia in blood cell count changes. gene expression analysis for the alpha and beta - globin loci at the alpha globin coding locus, a strong trend of down - regulation during flight was noted for the jaxa astronauts for the hba1 and hba2 genes ( for the duration of readings from 5 days after launch to 60 days after launch ), followed by an observed up - regulation in expression immediately upon return to ground, even higher than expression recorded pre - flight. a similar up - regulation was observed in the nasa twins study, where an increase in expression of the two genes was noted in the cd19 cellular fraction when comparing pre - flight and post - flight conditions. for hba1, this was complemented with a significant strong down - regulation observed in cd4 cells when comparing in - flight against pre - flight conditions. in the cd8 fraction, post - flight readings showed up - regulation even when comparing it with combined pre - flight and in - flight values. for hba1 and hba2 expression in the inspiration4 cohort, significant up - regulation from pre - flight levels was reported post - flight immediately upon return, with levels returning to pre - flight levels in subsequent post - flight readings. these observations seem to suggest that spaceflight down - regulates expression of genes involved in alpha globin protein production, with post - flight up - regulation suggesting a recovery period ( which period seemed to last until even 120 days after the astronauts ’ return ). this up - regulation upon return also plays a role in the response to an overall loss of red blood cell count, a well - documented occurrence in astronauts ( referred to as space anaemia ) which manifests itself as a mild form of anaemia, as showcased by a slight lowering of red blood cell count across several different astronauts in fig. fig : expression _ physiology. it is to be noted that mutations in the hba1 and hba2 gene in patients is normally manifested as alpha - thalassaemia",Spatiotemporal expression and control of haemoglobin in space,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11166948/,Orbit,2024
312,PMC11166948,discussion,1,"a slight lowering of red blood cell count across several different astronauts in fig. fig : expression _ physiology. it is to be noted that mutations in the hba1 and hba2 gene in patients is normally manifested as alpha - thalassaemia, an inherited disorder that can range in severity from a mild form of anaemia to very severe anaemia in combination with several other clinical characteristics, such as hepatosplenomegaly and cardiovascular deformities, typically leading to fetal death 14, 15. an observation of note was made in the jaxa study with hbm and its paralog, hbz, which is involved in the production of the zeta - globin polypeptide in embryos 16, 17. while expression for both remained low in flight, expression of hbz increased briefly immediately upon return while expression of hbm had a delayed up - regulation, with increased expression only recorded 60 days after return to ground. strong hbm up - regulation was also recorded post - flight for the flight twin when comparing the cd19 cell fraction with the ground twin. on the beta - globin coding locus, for the jaxa cohort, the hbb gene shows a reduction in expression observed during flight, followed by an increase in expression post - flight, surpassing expression even beyond what was observed pre - flight and mirroring observations made for hba1 and hba2 in the alpha globin coding locus. the hbb gene is known to directly code for the production of beta - globins, an essential sub - unit in adult haemoglobin. this seems to suggest that post - flight recovery for astronauts in this study seemed to involve enhanced expression of hbb, possibly in an attempt to recover previous repression experienced through spaceflight or as part of an overall recovery of red blood cell count in rbc - depleted astronaut blood. for the nasa twins study, similar up - regulation was seen for hbb when comparing post - flight cd8 cell fractions with ground twin levels, with similar observations for hbg1 and hbg2. for the inspiration4 crew, hbb gene expression was higher than pre - flight levels immediately after return but then returned to pre - flight levels. additionally, in - flight readings for hbg1 and hbg2 in the nasa twins study showed down - regulation when compared to pre - flight and post - flight levels, for both the cd4 and cd8 cell fractions, as was also the case for h",Spatiotemporal expression and control of haemoglobin in space,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11166948/,Orbit,2024
313,PMC11166948,discussion,2,"for hbg1 and hbg2 in the nasa twins study showed down - regulation when compared to pre - flight and post - flight levels, for both the cd4 and cd8 cell fractions, as was also the case for hbb expression. interestingly, such observations were not made for hbg1 in the jaxa cfe study, where more sporadic regulation fluctuations were observed. it was however observed, for the jaxa astronauts, that an up - regulation of hbg2 was recorded in flight. hbg2 is normally expressed in fetal bone marrow, liver and spleen, while hbe1, the epsilon globin gene, is normally expressed only at the embryonic stage. for hbe1, a similar up - regulation in flight was observed in both the jaxa astronaut cohort and in the nasa twins study, specifically when considering the cd8 cell fraction. hbg2 was also up - regulated in post - flight readings for the inspiration4 crew when compared to measured pre - flight levels. such observations seem to suggest that a globin switch is also activated in the beta - globin coding locus, with a preference for globin chains with higher oxygen affinity than those observed in embryonic and fetal haemoglobin. it is hence reasonable to suggest that similar observed changes in other genes or transcription factors may also have an effect on the regulation of such a globin switch. gene expression analysis for other erythropoietic / globin - switch genes and associated transcription factors a cohort of other genes, known to be involved in a number of different pathways in erythropoiesis, was investigated. the alas2 gene was found to be heavily up - regulated immediately after the jaxa astronauts ’ return, an observation also mirrored in the nasa twins study, where increased expression was observed post - flight when comparing to ground twin levels in cd4, cd8 and cpt cellular fractions, together with up - regulation when comparing to the flight twin ’ s expression before and in - flight combined in cd8 cells. the gene is involved in the development stage for erythroblasts, specifically in the production of 5 ’ - aminolevulinate synthase 2 18 - it is indeed involved in the catalysis of this haem precursor 19. its up - regulation might indicate an increased rate of erythrocyte production in post - flight recovery. a similar increase post - flight was noted in the expression of",Spatiotemporal expression and control of haemoglobin in space,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11166948/,Orbit,2024
314,PMC11166948,discussion,3,"it is indeed involved in the catalysis of this haem precursor 19. its up - regulation might indicate an increased rate of erythrocyte production in post - flight recovery. a similar increase post - flight was noted in the expression of the cd44 gene, known to be involved in erythropoiesis. previous studies with patients suffering from myelodysplastic syndromes, wherein red blood cells do not achieve full maturity in the bone marrow, have shown an increased expression of cd44 in sick individuals 20. down - regulation in - flight and up - regulation post - flight were also observed in both the nasa twins study ( when looking at the ld cellular fraction ) and the jaxa cohort when considering the e2f2 gene, which is a known negative regulator of haem oxygenase - 1 ( ho - 1 ) - with enhanced expression of e2f2 resulting in lowered ho - 1 levels and vice versa 20. since ho - 1 catalysers the degradation of haem, the reduction of expression of e2f2 in - flight may be one of the contributing factors resulting in space anaemia. for the inspiration4 crew, post - flight up - regulation was also observed for e2f2 in both pbmcs and cell - free rna. flvcr1 was shown to have perturbed expression with phases of up - regulation observed both in - flight and post - flight in the jaxa cohort and also in post - flight readings taken for the inspiration4 crew. this gene is known to be crucial, particularly in early erythropoiesis and encodes for two haem exporters, with flcvr1a being involved in the expansion of erythroid cell progenitors and flcvr1b being crucial for differentiation of said progenitors into mature erythroid cells 21. indeed, reduced expression of this gene is particularly observed in diamond blackfan anaemia 22. its up - regulation in both flight and post - flight observations could be seen as a response to ameliorate space anaemia, although such up - regulation was not observed in the nasa twins study. transcription, or trans - acting factors, refers to elements that act to control and regulate gene expression through binding on specific regions of the genome, referred to as cis - acting or trans - acting elements and resulting in the promotion or repression of other genes. several such transcription factors may work in tandem, and a number of genes can have several transcription factors affecting their expression",Spatiotemporal expression and control of haemoglobin in space,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11166948/,Orbit,2024
315,PMC11166948,discussion,4,"specific regions of the genome, referred to as cis - acting or trans - acting elements and resulting in the promotion or repression of other genes. several such transcription factors may work in tandem, and a number of genes can have several transcription factors affecting their expression, directly or indirectly. a number of such trans - acting factors have been investigated in this study, with some having a more pronounced and direct effect in erythropoiesis. while both mbd2 and mbd3 were found to be down - regulated during normal erythropoiesis in murine model bone marrow, mbd2 down - regulation was particularly shown to be crucial for erythropoiesis 20. mbd2 promotes the degradation of cp2c family proteins, and thus its up - regulation would result in the overall down - regulation of globin gene expression 23. mbd2 levels were shown to be down - regulated during flight for the jaxa astronauts, with levels returning to pre - flight levels after returning to the ground. this suggests a reaction to the increased rate of haemolysis known to be experienced in flight. however, it must be noted that overall globin gene expression was noted to decrease, rather than increase, during flight. a number of other trans - acting factors showed an increased expression in the first few days after arriving at the iss, with subsequent in - flight levels going down. it has been shown, in separate studies, that a significant reduction in red blood cell count is observed in the first few days of spaceflight, after which red blood cell count stabilises to almost pre - flight levels 11. this seems to indicate that a number of trans - acting factors closely follow haemolytic and red blood cell counts in astronaut cohorts observed in this study. bcl11a is a well - known repressor of gamma - globin gene expression 6, 24 – 26, with down - regulation in its expression observed in - flight in the nasa twins study ( when looking at the cd4 cellular fraction ) and up - regulation noted post - flight in the same study. down - regulation in bcl11a was also noted in flight for the jaxa astronauts. similar observations were made for sox6 in the jaxa astronaut cohort, which is known to coordinate gamma - globin expression with bcl11a via proximal promoter binding on the gamma - globin genes 27. these observations suggest that bcl11a and sox6 expression was reduced in flight, due",Spatiotemporal expression and control of haemoglobin in space,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11166948/,Orbit,2024
316,PMC11166948,discussion,5,"which is known to coordinate gamma - globin expression with bcl11a via proximal promoter binding on the gamma - globin genes 27. these observations suggest that bcl11a and sox6 expression was reduced in flight, due to space anaemia, to allow the increased expression of gamma - globin, which was indeed observed to some extent in the jaxa study but not observed in the nasa twins study. for bcl11a, although in - flight readings were not available for the inspiration4 astronauts, up - regulation in expression was noted post - flight. similar observations were made in the jaxa cohort with zbtb7a, another known down - regulator for gamma - globin gene expression 28, 29, although no such observation was recorded in the nasa twins study, where a slight post - flight down - regulation, when compared to pre - flight and in - flight levels, was noted. a post - flight increase in expression for zbtb7a was however also observed in the inspiration4 crew. conversely, the expression of lin28b was found to be somewhat increased in select measurements taken in - flight for the jaxa astronauts, as well as in the nasa twins study when looking at the cpt cellular fraction. this gene is known to be involved in the increased expression of fetal haemoglobin, with its increased expression in adult erythroblasts showing a subsequent increased expression of gamma - globin 30. this also suggests that an overall switch towards the production of fetal haemoglobin was activated in flight. conversely, it was found that expression of sin3a was down - regulated in flight in the jaxa astronaut cohort as well as in the nasa twins study ( ld cellular fraction ), with the gene known to be down - regulated to allow for the prevalence of higher fetal haemoglobin levels 31. indeed, sin3a is known to worsen beta - thalassaemia severity, possibly inhibiting the action of klf10 which is known to ameliorate symptoms in a range of beta - haemoglobinopathies 32. nr2c2 expression levels were also observed to decrease in flight in the jaxa cohort, which further seems to point towards an overall shift towards the expression of fetal haemoglobin. indeed, nr2c2 is known to be involved as a direct transcriptional repressor of both embryonic and fetal haemoglobin 33 – 35. the",Spatiotemporal expression and control of haemoglobin in space,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11166948/,Orbit,2024
317,PMC11166948,discussion,6,"towards an overall shift towards the expression of fetal haemoglobin. indeed, nr2c2 is known to be involved as a direct transcriptional repressor of both embryonic and fetal haemoglobin 33 – 35. the expression of nr2c2 was observed to decrease in - flight when considering the ld fraction of cells for the nasa twins study as well. another interesting observation was made with the chd4 gene, with down - regulation noted during flight for the jaxa cohort, following up - regulation to pre - flight levels after return to earth. chd4 has been shown to increase the expression of both klf1 and bcl11a, with its knockdown shown to result in higher expression of gamma - globin 36. this follows the other observations made in the same astronaut cohort concerning bcl11a and klf1. it must be noted, however, that the same observation was not made in the nasa twins study, with up - regulation of chd4 actually being noted in - flight in this case. for the inspiration4 crew, delayed up - regulation of expression of chd4 was noted post - flight, when compared to pre - flight levels, with expression levels eventually falling back to pre - flight levels. in addition, klf1 showed a significant up - regulation in expression post - flight for the jaxa cohort, after having shown slight down - regulation in expression in - flight. in the nasa twins study it was shown that a significant down - regulation of klf1 was observed in - flight followed by up - regulation post - flight, when looking at the cd8 cellular fraction for the flight twin. the klf1 gene encodes for kruppel - like factor 1, a transcription factor known to be involved in positive regulation of the bcl11a gene 6, 25. it has also been shown that mutations in the beta - globin cacc box prevent klf1 binding, causing β - thalassaemia 6 klf1 is indeed also known to be involved in the expression of beta - globin 25, and the fact that the expression of klf1 in - flight is somewhat reduced from the base expression observed pre - flight indicates that the production of adult beta - globins may be somewhat repressed, which would correlate with observations made in the expression of hbb, as aforementioned. conversely, observations of expression of the myb gene showed an overall reduction in expression in flight and a somewhat increased",Spatiotemporal expression and control of haemoglobin in space,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11166948/,Orbit,2024
318,PMC11166948,discussion,7,"globins may be somewhat repressed, which would correlate with observations made in the expression of hbb, as aforementioned. conversely, observations of expression of the myb gene showed an overall reduction in expression in flight and a somewhat increased expression post - flight for the jaxa astronauts, with post - flight expression of myb also increasing upon return for the inspiration4 crew. interestingly, a similar trend in expression is also seen in the nasa twins study when considering the cd4 and cd8 cellular fractions, although an opposite observation was made in the flight expression of myb measured for the ld cellular fraction. an in - flight repression and increased post - flight expression of myb is in line with expectations for an in - flight adult to fetal globin switch, given that myb is known to support erythropoiesis through activation of klf1 and lmo2 expression 37, with klf1 being a gamma - globin repressor. epo is one of the hallmark genes for the promotion of erythropoiesis, known to typically be up - regulated in hypoxic conditions 38. it encodes for a glycosylated cytokine, erythropoietin, that binds to the erythropoietin receptor, promoting red blood cell production in the bone marrow 39. epo was found to be significantly down - regulated in - flight and up - regulated post - flight in the jaxa cohort, but remaining mostly at stable levels in both the inspiration4 study and the nasa twins study ( for the latter, slight down - regulation post - flight was instead noted in the ld cell fraction ). the observation made in the jaxa cohort seems to be in congruence with the observed phenotype of space anaemia, suggesting that the down - regulation of epo in flight, as observed for the jaxa astronauts, might have had a negative effect on erythropoiesis and thus contributed to space anaemia. observations of the eif2ak1 gene show significant up - regulation in - flight in the jaxa astronauts, although similar observations were not made in the nasa twins study. this gene is one of several known essential genes for erythropoiesis, and its activation under oxidative stress conditions has been shown to result in erythroid differentiation via activation of the atf4 signalling pathway 40. the atf4 gene itself was found to be down - regulated post -",Spatiotemporal expression and control of haemoglobin in space,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11166948/,Orbit,2024
319,PMC11166948,discussion,8,"##opoiesis, and its activation under oxidative stress conditions has been shown to result in erythroid differentiation via activation of the atf4 signalling pathway 40. the atf4 gene itself was found to be down - regulated post - flight, when compared to in - flight levels, for both the jaxa cohort and in the nasa twins study, when considering the cpt cell fraction. other genes known to be heavily involved in erythropoietic pathways showed notable variation. particularly, the acvr1b gene showed significant down - regulation in - flight and up - regulation post - flight, both in the nasa twins study ( when looking at ld cell fractions ) and in the jaxa cohort. with this gene known to be a positive regulator of differentiation of erythrocytes, these observations suggest that one possible manner in which overall red blood cell counts decrease in astronauts in microgravity could be through disruption of expression of such genes, resulting in slower rates of erythroid differentiation and hence maturity. conversely, however, arid1b was also shown to be down - regulated in flight for the jaxa astronauts, with this gene known to be involved in erythropoiesis suppression. indeed, knockdown on arid1b has been shown to result in a hundred - fold increase in red blood cell count in hypoxic conditions 41. arid1b knockdown is also known to increase the expression of gata1 by three - fold 41, with gata1 being involved in the differentiation of embryonic stem cells to mature erythrocytes 42, 43. thus, the down - regulation of arid1b could be interpreted as a response mechanism for space anaemia, with its reduced expression possibly opposing the reduced red blood cell counts in astronauts in flight. observations of the prevalence of gata1 expression showed some up - regulation in flight in the jaxa astronauts, with a more pronounced increase in gata1 expression in this cohort seen post - flight. in the nasa twins study, post - flight up - regulation was noted in gata1 expression, when compared to pre - flight and in - flight levels in the ld cell fraction. this seems to suggest that if the increased expression of arid1b had an ameliorating effect on space anaemia while in - flight in this case, this was likely achieved through pathways other than gata1 - mediated differentiation and erythroid maturation. on the other hand, the increased expression of arid1b in flight",Spatiotemporal expression and control of haemoglobin in space,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11166948/,Orbit,2024
320,PMC11166948,discussion,9,"##ting effect on space anaemia while in - flight in this case, this was likely achieved through pathways other than gata1 - mediated differentiation and erythroid maturation. on the other hand, the increased expression of arid1b in flight might have also had a delayed response in increased gata1 expression ( observed post - flight ) and thus amelioration of astronauts post - flight could be in part attributed to the observed gata1 up - regulation. conversely, the expression of ldb1 was observed to undergo up - regulation in - flight when compared with both pre - flight and post - flight levels in the nasa twins study data, when considering the ld cellular fraction only. ldb1 is known to operate in synergy with other transcription factors such as klf1, gata1 and tal1, facilitating the recruitment of ldb1 - nucleated protein complexes to activation sites for alpha and beta - globin genes via long - distance interactions 44. since both alpha and beta - globin gene overall expression was actually observed to decrease in flight, particularly in the jaxa cohort, this may indicate that the up - regulated expression of ldb1 in flight may in fact be one method of counteraction for overall reduced adult globin genes observed in space anaemia. it was indeed observed that while some transcription factors involved in erythropoiesis regulation showed in - flight variation in expression, others only showcased a change in expression post - flight. tal1, a known haematopoiesis regulator and known to be essential for erythropoiesis 45 – 47, showed in - flight up - regulation and post - flight down - regulation in the jaxa cohort as well as in the nasa twin study ( ld cell fraction ). however, lmo2, which is also known to be involved in haematopoiesis and essential for erythropoiesis 47, showed increased expression post - flight only. the jaxa astronauts also showed a slight in - flight increase coupled with a post - flight down - regulation in the expression of nfe2, with a similar post - flight down - regulation observed in the nasa twin study ( cd4 cell fraction ). nfe2 plays a role in erythroid maturation, involved in controlling the transcription of erythroid - specific genes 48. in addition, nfe2 is also involved in the activation of pbgd 49 and fech 50, two enzymes involved in haem biosy",Spatiotemporal expression and control of haemoglobin in space,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11166948/,Orbit,2024
321,PMC11166948,discussion,10,"##oid maturation, involved in controlling the transcription of erythroid - specific genes 48. in addition, nfe2 is also involved in the activation of pbgd 49 and fech 50, two enzymes involved in haem biosynthesis. this suggests that the up - regulation of nfe2 may be an in - flight response to counter space anaemia. the expression of mirnas involved in erythropoiesis and globin expression micro rnas ( mirnas ) constitute an important regulatory mechanism at a post - transcriptional level, binding to messenger rna ( mrna ) and typically resulting in repression of expression, a mechanism termed gene silencing. a number of such mirnas involved in the regulation of globin expression have been identified in previous studies. apart from being involved in the regulation of globin gene expression, globin mirnas have also been shown to play a role in the switch between embryonic and fetal haemoglobin, as well as the regulation of adult globin. specifically, a number of mirnas have been identified as having an effect on the expression of a number of transcription factors involved in the induction of fetal haemoglobin. an example of such mirnas includes mir - 15a, mir - 16 - 1, mir - 23a, mir - 26b, mir - 27a and mir - 451, which have been shown to modulate the effects of a number of transcription factors including bcl11a, myb, klf3 and sp1, resulting in an increase in fetal haemoglobin production while suppressing beta - globin expression 51, 52. globin mirna levels measured from the nasa twins study demonstrated significant changes in selected mirna expression levels recorded during flight and post - flight. figure fig : expression _ mirnas _ nasa shows normalised expression levels subdivided across a number of cellular fractions. among these, the ld cellular fraction as well as the cpt fraction contain the erythroid portion of the cellular fractions here considered. a lower expression of nearly all mirnas investigated was recorded during flight in these two fractions, except for mir - 150 - 3p and mir - 23a - 5p, when compared against the expression recorded post - flight. similar trends were also observed when assessing a number of mirnas in the cd19 cellular fraction for expression before flight and expression after flight, while an opposite trend was observed for the cd4 cells, with higher pre - flight expression",Spatiotemporal expression and control of haemoglobin in space,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11166948/,Orbit,2024
322,PMC11166948,discussion,11,"recorded post - flight. similar trends were also observed when assessing a number of mirnas in the cd19 cellular fraction for expression before flight and expression after flight, while an opposite trend was observed for the cd4 cells, with higher pre - flight expression than post - flight expression. for the purposes of obtaining meaningful comparisons, ground twin expression values were not considered for discussion due to the high variation observed when comparing both twins pre - flight, suggesting strong individual variations. the down - regulation observed in - flight, followed by a stronger expression post - flight in the erythroid cell fractions ( ld and cpt ) seems to suggest that the investigated mirnas may indeed play a significant role in the observed globin gene expression values provided in fig. fig : expression _ mirnas _ nasa. indeed, the down - regulation of investigated mirnas in the erythroid fractions coincides with the down - regulation of expression of adult globin genes on the alpha and beta - globin loci. additionally, an increased expression of the same mirnas on return to the ground after flight also coincides with an increased expression of alpha and beta - globin genes, as well as a number of transcription factors, a trend observed in the nasa twins study, in the jaxa astronaut cohort and the inspiration4 crew. concluding remarks it was observed that overall adult globin gene expression was repressed in flight, while fetal globin gene expression was enhanced. several genes coding for transcription factors known to be involved in the fetal - to - adult haemoglobin switch also showed variable expression between pre - flight, in - flight and post - flight conditions. indeed, such observations, discussed in this study, seem to indicate that an adult - to - fetal globin switch mechanism is indeed activated in - flight, with post - flight amelioration of space anaemia seeing a reversion of expression back to normal healthy adult levels. several of the observed changes followed an in - flight shift in favour of fetal haemoglobin, with increased expression of genes involved in gamma - globin expression and repression of genes normally involved in beta - globin gene expression, or involved in repression of gamma - globin genes themselves ( such as bcl11a and klf1 ). these observations seem to indicate that fetal haemoglobin expression is favoured in flight, as seen in several haemoglobinopathies where the expression of fetal haemoglobin tends to",Spatiotemporal expression and control of haemoglobin in space,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11166948/,Orbit,2024
323,PMC11166948,discussion,12,"##l11a and klf1 ). these observations seem to indicate that fetal haemoglobin expression is favoured in flight, as seen in several haemoglobinopathies where the expression of fetal haemoglobin tends to have an ameliorating effect. this suggests that the observed in - flight switch may be a similar mechanism, in this case, to combat the effects of space anaemia. in this regard, future studies will make direct measurements of fetal haemoglobin, to shed light on the direct effects of such known haemoglobin switch actors on the actual levels of fetal haemoglobin in spaceflight and afterward. in addition, a number of genes that play a role in erythropoiesis were also found to be perturbed in flight, in some cases suggesting that the observed space anaemia condition may not only be a result of increased haemolysis but also due to down - regulation in the expression of certain genes known to play an important positive regulatory role in erythropoiesis. a number of other genes involved in erythropoiesis were seen to increase in expression in - flight as well, possibly suggesting that these could act as a response mechanism, during flight itself, to the anaemic condition. some of these genes, as with the globin switch mechanism, only showed a delayed expression variability in post - flight readings, suggesting that they might be involved in increasing erythropoiesis rates after landing. indeed, astronauts have been observed to recover total erythroid cell counts in the weeks following return from spaceflight, effectively recovering from space anaemia. while our study provides comprehensive insights into the impact of spaceflight on astronaut blood samples, we acknowledge the limitation regarding the diverse duration of exposure. due to logistical constraints, our analysis primarily focuses on a specific time frame. future research with extended mission duration would undoubtedly enhance our understanding of the temporal dynamics involved, and we encourage further exploration in this area to broaden the scope of our findings.",Spatiotemporal expression and control of haemoglobin in space,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11166948/,Orbit,2024
324,PMC11166967,abstract,0,"background spaceflight poses a unique set of challenges to humans and the hostile spaceflight environment can induce a wide range of increased health risks, including dermatological issues. the biology driving the frequency of skin issues in astronauts is currently not well understood. methods to address this issue, we used a systems biology approach utilizing nasa ’ s open science data repository ( osdr ) on space flown murine transcriptomic datasets focused on the skin, biochemical profiles of 50 nasa astronauts and human transcriptomic datasets generated from blood and hair samples of jaxa astronauts, as well as blood samples obtained from the nasa twins study, and skin and blood samples from the first civilian commercial mission, inspiration4. results key biological changes related to skin health, dna damage & repair, and mitochondrial dysregulation are identified as potential drivers for skin health risks during spaceflight. additionally, a machine learning model is utilized to determine gene pairings associated with spaceflight response in the skin. while we identified spaceflight - induced dysregulation, such as alterations in genes associated with skin barrier function and collagen formation, our results also highlight the remarkable ability for organisms to re - adapt back to earth via post - flight re - tuning of gene expression. conclusion our findings can guide future research on developing countermeasures for mitigating spaceflight - associated skin damage. plain language summary spaceflight is a hostile environment which can lead to health problems in astronauts, including in the skin. it is not currently well understood why these skin problems occur. here, we analyzed data from the skin of space flown mice and astronauts to try and identify possible explanations for these skin problems. it appears that changes in the activation of genes related to damage to dna, skin barrier health, and mitochondria ( the energy - producing parts of cells ) may play a role in these skin problems. further research will be needed to confirm exactly how these changes influence skin health, which could lead to solutions for preventing and managing such issues in astronauts. cope, elsborg et al. analyzed transcriptomic data from mice and astronauts flown to space and identified molecular signatures of dna damage and repair, mitochondrial dysregulation, and skin barrier disruption. these changes may underpin dermatological issues in astronauts.",Transcriptomics analysis reveals molecular alterations underpinning spaceflight dermatology,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11166967/,Orbit,2024
325,PMC11166967,introduction,0,"introduction throughout the course of a spaceflight mission, the astronaut exposome includes altered gravity, elevated radiation, and confinement within a closed environment with unique hygiene procedures, light cycles, and ventilation 1. these stressors perturb biological systems, inducing gene regulatory changes, mitochondrial dysregulation, microbiome shifts, and dna damage 1. dermatological issues are not typically regarded as a key risk to astronaut health and mission success, yet they are amongst the most common in - flight health issues reported by astronauts. during regular international space station ( iss ) missions averaging 6 - months, skin rashes have been identified as the most frequently reported in - flight clinical symptom, with 1. 1 cases per flight year, accounting for 40 % of all notable medical events and a 25 - fold increase compared to the united states ’ general population 2. an additional 0. 3 cases per flight year include skin manifestations accompanied by symptoms of infection ; skin lesions associated with viral reactivation were also reported and have been studied in - flight 2 – 4. notably, an in - flight skin rash was reported to have occurred during a 6 - month iss mission, worsening immediately after extravehicular activity ( eva ) 5, and a post - flight skin rash was reported following the 1 - year - long nasa twins spaceflight study 6. these events arouse particular concern for future moon and mars missions, which will be longer, include high - levels of eva, and also include risk of exposure to irritant dust, reported previously to induce skin issues in apollo astronauts 7. elucidating the biological response of skin in space could aid development of new countermeasures to manage dermatological issues and optimize astronaut performance during these future missions. as the human body ’ s largest organ, the skin plays a crucial role in numerous essential health functions. these include facilitating fluid diffusion, promoting wound healing, regulating body temperature, and enabling tactile sensation. skin is also the first line of defense against chemicals, allergens, infectious agents, and - importantly for spaceflight - radiation. studies of the astronaut skin microbiome have identified microbial interchange between the skin and the iss interior 8, and have also hypothesized that abnormal proliferation of certain types of opportunistic microorganisms on astronaut skin may stem from the unusual hygiene procedures on the iss, where wipes are used as opposed to showering 9, 10. while these microbiome shifts and their associated health effects require further studies,",Transcriptomics analysis reveals molecular alterations underpinning spaceflight dermatology,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11166967/,Orbit,2024
